,     Angle,       PSD
945,42.8304,931
946,42.8705,884
947,42.9105,862
948,42.9505,949
949,42.9906,905
950,43.0306,939
951,43.0706,909
952,43.1107,902
953,43.1507,889
954,43.1907,898
955,43.2308,918
956,43.2708,870
957,43.3108,915
958,43.3508,880
959,43.3909,937
960,43.4309,935
961,43.4709,954
962,43.511,912
963,43.551,954
964,43.591,894
965,43.6311,962
966,43.6711,907
967,43.7111,874
968,43.7512,922
969,43.7912,917
970,43.8312,914
971,43.8713,873
972,43.9113,967
973,43.9513,886
974,43.9914,855
975,44.0314,903
976,44.0714,857
977,44.1115,901
978,44.1515,858
979,44.1915,828
980,44.2316,834
981,44.2716,868
982,44.3116,866
983,44.3517,869
984,44.3917,913
985,44.4317,844
986,44.4717,808
987,44.5118,844
988,44.5518,850
989,44.5918,804
990,44.6319,867
991,44.6719,859
992,44.7119,805
993,44.752,798
994,44.792,847
995,44.832,842
996,44.8721,815
997,44.9121,829
998,44.9521,872
999,44.9922,901
1000,45.0322,869
1001,45.0722,843
1002,45.1123,827
1003,45.1523,835
1004,45.1923,829
1005,45.2324,840
1006,45.2724,829
1007,45.3124,842
1008,45.3525,820
1009,45.3925,811
1010,45.4325,827
1011,45.4726,779
1012,45.5126,859
1013,45.5526,777
1014,45.5927,844
1015,45.6327,840
1016,45.6727,858
1017,45.7127,882
1018,45.7528,856
1019,45.7928,848
1020,45.8328,814
1021,45.8729,836
1022,45.9129,824
1023,45.9529,807
1024,45.993,814
1025,46.033,819
1026,46.073,846
1027,46.1131,763
1028,46.1531,770
1029,46.1931,745
1030,46.2332,844
1031,46.2732,779
1032,46.3132,790
1033,46.3533,831
1034,46.3933,789
1035,46.4333,796
1036,46.4734,779
1037,46.5134,811
1038,46.5534,843
1039,46.5935,804
1040,46.6335,767
1041,46.6735,799
1042,46.7136,801
1043,46.7536,793
1044,46.7936,755
1045,46.8336,752
1046,46.8737,766
1047,46.9137,799
1048,46.9537,783
1049,46.9938,773
1050,47.0338,760
1051,47.0738,781
1052,47.1139,773
1053,47.1539,770
1054,47.1939,757
1055,47.234,725
1056,47.274,743
1057,47.314,762
1058,47.3541,733
1059,47.3941,737
1060,47.4341,677
1061,47.4742,710
1062,47.5142,695
1063,47.5542,732
1064,47.5943,729
1065,47.6343,763
1066,47.6743,745
1067,47.7144,732
1068,47.7544,740
1069,47.7944,727
1070,47.8345,699
1071,47.8745,787
1072,47.9145,707
1073,47.9546,720
1074,47.9946,705
1075,48.0346,713
1076,48.0746,693
1077,48.1147,750
1078,48.1547,699
1079,48.1947,684
1080,48.2348,707
1081,48.2748,713
1082,48.3148,671
1083,48.3549,700
1084,48.3949,703
1085,48.4349,673
1086,48.475,696
1087,48.515,677
1088,48.555,691
1089,48.5951,670
1090,48.6351,737
1091,48.6751,696
1092,48.7152,693
1093,48.7552,689
1094,48.7952,698
1095,48.8353,709
1096,48.8753,678
1097,48.9153,713
1098,48.9554,659
1099,48.9954,652
1100,49.0354,655
1101,49.0755,655
1102,49.1155,666
1103,49.1555,707
1104,49.1955,709
1105,49.2356,669
1106,49.2756,631
1107,49.3156,645
1108,49.3557,644
1109,49.3957,652
1110,49.4357,663
1111,49.4758,615
1112,49.5158,635
1113,49.5558,648
1114,49.5959,631
1115,49.6359,650
1116,49.6759,657
1117,49.716,618
1118,49.756,648
1119,49.796,658
1120,49.8361,617
1121,49.8761,634
1122,49.9161,560
1123,49.9562,637
1124,49.9962,640
1125,50.0362,642
1126,50.0763,643
1127,50.1163,688
1128,50.1563,629
1129,50.1964,589
1130,50.2364,620
1131,50.2764,622
1132,50.3165,592
