,     Angle,       PSD
1068,47.7544,673
1069,47.7944,715
1070,47.8345,662
1071,47.8745,721
1072,47.9145,708
1073,47.9546,748
1074,47.9946,698
1075,48.0346,692
1076,48.0746,645
1077,48.1147,658
1078,48.1547,704
1079,48.1947,674
1080,48.2348,647
1081,48.2748,675
1082,48.3148,641
1083,48.3549,673
1084,48.3949,671
1085,48.4349,693
1086,48.475,674
1087,48.515,657
1088,48.555,637
1089,48.5951,680
1090,48.6351,666
1091,48.6751,651
1092,48.7152,698
1093,48.7552,622
1094,48.7952,673
1095,48.8353,629
1096,48.8753,647
1097,48.9153,662
1098,48.9554,680
1099,48.9954,656
1100,49.0354,625
1101,49.0755,626
1102,49.1155,641
1103,49.1555,643
1104,49.1955,631
1105,49.2356,619
1106,49.2756,668
1107,49.3156,627
1108,49.3557,626
1109,49.3957,626
1110,49.4357,651
1111,49.4758,594
1112,49.5158,633
1113,49.5558,612
1114,49.5959,604
1115,49.6359,658
1116,49.6759,654
1117,49.716,620
1118,49.756,635
1119,49.796,666
1120,49.8361,608
1121,49.8761,613
1122,49.9161,616
1123,49.9562,601
1124,49.9962,621
1125,50.0362,576
1126,50.0763,636
1127,50.1163,600
1128,50.1563,609
1129,50.1964,586
1130,50.2364,590
1131,50.2764,591
1132,50.3165,574
1133,50.3565,566
1134,50.3965,571
1135,50.4365,592
1136,50.4766,593
1137,50.5166,589
1138,50.5566,583
1139,50.5967,574
1140,50.6367,610
1141,50.6767,604
1142,50.7168,564
1143,50.7568,612
1144,50.7968,563
1145,50.8369,619
1146,50.8769,621
1147,50.9169,583
1148,50.957,611
1149,50.997,585
1150,51.037,583
1151,51.0771,571
1152,51.1171,567
1153,51.1571,576
1154,51.1972,530
1155,51.2372,624
1156,51.2772,599
1157,51.3173,541
1158,51.3573,577
1159,51.3973,572
1160,51.4374,539
1161,51.4774,581
1162,51.5174,579
1163,51.5574,539
1164,51.5975,569
1165,51.6375,562
1166,51.6775,614
1167,51.7176,514
1168,51.7576,566
1169,51.7976,582
1170,51.8377,570
1171,51.8777,570
1172,51.9177,551
1173,51.9578,532
1174,51.9978,568
1175,52.0378,528
1176,52.0779,526
1177,52.1179,535
1178,52.1579,568
1179,52.198,497
1180,52.238,516
1181,52.278,558
1182,52.3181,550
1183,52.3581,543
1184,52.3981,521
1185,52.4382,566
1186,52.4782,553
1187,52.5182,538
1188,52.5583,544
1189,52.5983,524
1190,52.6383,510
1191,52.6784,546
1192,52.7184,532
1193,52.7584,500
1194,52.7984,493
1195,52.8385,506
1196,52.8785,552
1197,52.9185,486
1198,52.9586,530
1199,52.9986,537
1200,53.0386,512
1201,53.0787,523
1202,53.1187,517
1203,53.1587,545
1204,53.1988,547
1205,53.2388,507
1206,53.2788,505
1207,53.3189,513
1208,53.3589,530
1209,53.3989,532
1210,53.439,503
1211,53.479,562
1212,53.519,519
1213,53.5591,501
1214,53.5991,531
1215,53.6391,531
1216,53.6792,513
1217,53.7192,524
1218,53.7592,553
1219,53.7993,516
1220,53.8393,559
1221,53.8793,488
1222,53.9193,522
1223,53.9594,505
1224,53.9994,511
1225,54.0394,494
1226,54.0795,471
1227,54.1195,455
1228,54.1595,515
1229,54.1996,514
1230,54.2396,512
1231,54.2796,541
1232,54.3197,487
1233,54.3597,513
1234,54.3997,528
1235,54.4398,521
1236,54.4798,503
1237,54.5198,484
1238,54.5599,516
1239,54.5999,499
1240,54.6399,491
1241,54.68,525
1242,54.72,469
1243,54.76,473
1244,54.8001,474
1245,54.8401,527
1246,54.8801,494
1247,54.9202,434
1248,54.9602,516
1249,55.0002,470
1250,55.0402,489
1251,55.0803,465
1252,55.1203,483
1253,55.1603,469
1254,55.2004,458
1255,55.2404,472
1256,55.2804,495
1257,55.3205,491
1258,55.3605,487
1259,55.4005,494
1260,55.4406,522
1261,55.4806,472
1262,55.5206,505
1263,55.5607,446
1264,55.6007,493
1265,55.6407,449
1266,55.6808,495
1267,55.7208,454
1268,55.7608,507
1269,55.8009,476
1270,55.8409,462
1271,55.8809,506
1272,55.921,527
1273,55.961,466
1274,56.001,460
1275,56.0411,499
1276,56.0811,451
1277,56.1211,468
1278,56.1612,440
1279,56.2012,469
1280,56.2412,451
1281,56.2812,480
1282,56.3213,446
1283,56.3613,461
1284,56.4013,463
1285,56.4414,456
1286,56.4814,485
1287,56.5214,490
1288,56.5615,445
1289,56.6015,435
1290,56.6415,459
1291,56.6816,446
1292,56.7216,475
1293,56.7616,412
1294,56.8017,423
1295,56.8417,463
1296,56.8817,498
1297,56.9218,468
1298,56.9618,495
1299,57.0018,435
1300,57.0419,485
1301,57.0819,473
1302,57.1219,474
1303,57.162,454
1304,57.202,482
1305,57.242,470
1306,57.2821,466
1307,57.3221,459
1308,57.3621,415
1309,57.4021,421
1310,57.4422,418
1311,57.4822,438
1312,57.5222,443
1313,57.5623,462
1314,57.6023,412
1315,57.6423,446
1316,57.6824,432
1317,57.7224,473
1318,57.7624,449
1319,57.8025,436
1320,57.8425,427
1321,57.8825,444
1322,57.9226,450
1323,57.9626,428
1324,58.0026,446
1325,58.0427,470
1326,58.0827,460
1327,58.1227,437
1328,58.1628,449
1329,58.2028,394
1330,58.2428,397
1331,58.2829,425
1332,58.3229,441
1333,58.3629,452
1334,58.403,453
1335,58.443,419
1336,58.483,416
1337,58.5231,438
1338,58.5631,457
1339,58.6031,401
1340,58.6431,403
1341,58.6832,440
1342,58.7232,474
1343,58.7632,494
1344,58.8033,444
1345,58.8433,414
1346,58.8833,420
1347,58.9234,430
1348,58.9634,447
1349,59.0034,414
1350,59.0435,440
1351,59.0835,392
1352,59.1235,391
1353,59.1636,429
1354,59.2036,464
1355,59.2436,432
1356,59.2837,452
1357,59.3237,401
1358,59.3637,400
1359,59.4038,416
1360,59.4438,448
1361,59.4838,397
1362,59.5239,441
1363,59.5639,418
1364,59.6039,424
1365,59.644,437
1366,59.684,405
1367,59.724,438
1368,59.764,439
1369,59.8041,402
1370,59.8441,376
1371,59.8841,424
1372,59.9242,423
1373,59.9642,452
1374,60.0042,416
1375,60.0443,432
1376,60.0843,412
1377,60.1243,386
1378,60.1644,361
1379,60.2044,397
1380,60.2444,446
1381,60.2845,412
1382,60.3245,433
1383,60.3645,397
1384,60.4046,425
1385,60.4446,388
1386,60.4846,381
1387,60.5247,413
1388,60.5647,419
1389,60.6047,383
1390,60.6448,379
1391,60.6848,420
1392,60.7248,421
1393,60.7649,409
1394,60.8049,395
1395,60.8449,375
1396,60.885,404
1397,60.925,410
1398,60.965,428
1399,61.005,406
1400,61.0451,390
1401,61.0851,406
1402,61.1251,384
1403,61.1652,422
1404,61.2052,414
1405,61.2452,425
1406,61.2853,429
1407,61.3253,397
1408,61.3653,378
1409,61.4054,402
1410,61.4454,406
1411,61.4854,373
1412,61.5255,387
1413,61.5655,380
1414,61.6055,391
1415,61.6456,408
1416,61.6856,400
1417,61.7256,425
1418,61.7657,417
1419,61.8057,390
1420,61.8457,384
1421,61.8858,377
